Email Text,Label
"Dear customer, your card ending in 4683 has been blocked. Call support or login here: http://verify-bankofamerica.co/signin?id=68850",phishing
Your package from UPS could not be delivered due to incorrect address. Update details: http://update-credential-zoom.org?id=28485,phishing
Here are the tickets for your flight UA666 to Sydney. Have a great trip!,legitimate
Your package from UPS could not be delivered due to incorrect address. Update details: http://verify-bankofamerica.co/signin?id=91758,phishing
"Hi, can you send over the slides for the Database Migration presentation before our call?",legitimate
"Hi Robert, hope you're doing well. Just wanted to catch up on the details we discussed yesterday.",legitimate
"Dear customer, your card ending in 6538 has been blocked. Call support or login here: http://verify-bankofamerica.co/signin?id=72898",phishing
Your monthly energy statement for Walmart is now available. Log in to view: https://www.irs.gov,legitimate
Verify your Facebook login immediately. Unrecognized activity detected from IP 130.32.217.108. Reset password: https://paypal-security-verification-portal.org?id=56964,phishing
Thanks for subscribing to our newsletter! Here is your free ebook link: https://login.microsoftonline.com,legitimate
Your subscription to Facebook has auto-renewed. View your receipt: https://www.amazon.com/gp/css/homepage.html,legitimate
"Dear customer, your card ending in 7456 has been blocked. Call support or login here: http://netflix-billing-update-alert.net/login?id=14980",phishing
Exclusive Offer: Refinance your mortgage at 1.5% interest rate. Pre-qualify today: http://drive-google-sharing-view.com?id=63261,phishing
"Hi, just reminding you about our meeting tomorrow at 11:30 AM. Let me know if you can make it.",legitimate
Invoice INV-797366 for 542 is overdue. View statement and pay now: http://verify-bankofamerica.co/signin?id=61441,phishing
You have received a tax refund of 376 USD. Submit your details to claim: http://update-credential-zoom.org?id=52673,phishing
Urgent: Your account at Paypal has been suspended. Click here to verify: http://irs-tax-refund-claim.gov.us/portal?id=67997,phishing
Attention: Win 1457 worth of Bitcoin by clicking on our promotional link: http://irs-tax-refund-claim.gov.us/portal?id=57537,phishing
Action Required: Update your billing information for Google to avoid service interruption: https://paypal-security-verification-portal.org?id=73817,phishing
Your weekly digest from Dropbox is ready. Here are your top recommendations for this week.,legitimate
Thanks for subscribing to our newsletter! Here is your free ebook link: https://appleid.apple.com,legitimate
Invoice INV-522250 for 4438 is overdue. View statement and pay now: http://dropbox-storage-upgrade-deal.co?id=54962,phishing
Welcome to the LinkedIn team! Here is the onboarding document to get you started.,legitimate
Your payroll details need verification. Please update your bank details on the portal: http://secure-chase-login-auth.com/verify?id=12660,phishing
"Hi Emily, I've shared the document 'Database Migration' with you. Please review and leave comments.",legitimate
"Dear customer, your card ending in 9707 has been blocked. Call support or login here: http://drive-google-sharing-view.com?id=31514",phishing
"Security Alert: Someone has requested a password change for your Amazon ID. If not you, secure your account at http://netflix-billing-update-alert.net/login?id=45637",phishing
Your weekly digest from Dropbox is ready. Here are your top recommendations for this week.,legitimate
Critical security patch required for your computer. Click to download the update: http://login.secure-bank-login.xyz?id=79044,phishing
"Hi Linda, I've shared the document 'Database Migration' with you. Please review and leave comments.",legitimate
You have received a tax refund of 4467 USD. Submit your details to claim: http://apple-id-recovery-support.info?id=34836,phishing
Your reservation at Amazon has been confirmed for 4:00 AM. View details here: https://appleid.apple.com,legitimate
Your weekly digest from Zoom is ready. Here are your top recommendations for this week.,legitimate
"Security Alert: Someone has requested a password change for your Zoom ID. If not you, secure your account at http://verify-bankofamerica.co/signin?id=11836",phishing
Action Required: Update your billing information for Facebook to avoid service interruption: http://verify-bankofamerica.co/signin?id=80794,phishing
Your account statement for Chase Bank is ready. Login to your secure portal to download.,legitimate
Final Warning: Your storage is full on Zoom. Upgrade immediately or lose files: http://update-credential-zoom.org?id=50932,phishing
Thanks for subscribing to our newsletter! Here is your free ebook link: https://www.dropbox.com,legitimate
Welcome to the Facebook team! Here is the onboarding document to get you started.,legitimate
Thank you for your order at Costco. Your order number is #6770 and will ship soon.,legitimate
"Hi Emily, I've shared the document 'Sales Review' with you. Please review and leave comments.",legitimate
Your package from DHL could not be delivered due to incorrect address. Update details: http://signin-facebook-account-alert.net?id=96497,phishing
"Hi, just reminding you about our meeting tomorrow at 8:00 PM. Let me know if you can make it.",legitimate
Thanks for subscribing to our newsletter! Here is your free ebook link: https://zoom.us/join,legitimate
Your reservation at Facebook has been confirmed for 8:00 PM. View details here: https://www.netflix.com/youraccount,legitimate
Congratulations! You won a Tesla Model 3 from Target. Click here to claim your reward: http://login.secure-bank-login.xyz?id=10435,phishing
"Dear customer, your card ending in 9735 has been blocked. Call support or login here: http://signin-facebook-account-alert.net?id=42619",phishing
You have received a tax refund of 4410 USD. Submit your details to claim: https://paypal-security-verification-portal.org?id=19135,phishing
Your account statement for Chase Bank is ready. Login to your secure portal to download.,legitimate
You have received a tax refund of 3681 USD. Submit your details to claim: http://apple-id-recovery-support.info?id=32384,phishing
"Hi, can you send over the slides for the Website Redesign presentation before our call?",legitimate
Invoice INV-852089 for 2951 is overdue. View statement and pay now: https://microsoft365-password-reset.xyz/update?id=78891,phishing
Congratulations! You won a $500 Cash Reward from Best Buy. Click here to claim your reward: http://drive-google-sharing-view.com?id=84627,phishing
Here are the tickets for your flight DL959 to Paris. Have a great trip!,legitimate
Welcome to the Amazon team! Here is the onboarding document to get you started.,legitimate
Crypto Alert: Your wallet has been accessed. Transfer your funds to a safe address: http://apple-id-recovery-support.info?id=71501,phishing
Your weekly digest from Amazon is ready. Here are your top recommendations for this week.,legitimate
Final Warning: Your storage is full on Dropbox. Upgrade immediately or lose files: http://dropbox-storage-upgrade-deal.co?id=41191,phishing
Critical security patch required for your computer. Click to download the update: http://update-credential-zoom.org?id=49266,phishing
Action Required: Update your billing information for Microsoft 365 to avoid service interruption: http://netflix-billing-update-alert.net/login?id=43467,phishing
You have received a tax refund of 4429 USD. Submit your details to claim: http://signin-facebook-account-alert.net?id=82166,phishing
Critical security patch required for your computer. Click to download the update: http://dhl-package-tracking-update.com/status?id=55562,phishing
"Security Alert: Someone has requested a password change for your Zoom ID. If not you, secure your account at http://dropbox-storage-upgrade-deal.co?id=78488",phishing
Congratulations! You won a $1000 Gift Card from Target. Click here to claim your reward: http://drive-google-sharing-view.com?id=46784,phishing
Here are the tickets for your flight AA426 to Tokyo. Have a great trip!,legitimate
Reminder: Your appointment with Dr. Emily is scheduled for 9:30 AM.,legitimate
